indiv_id,trip_id,origin_taz,destination_taz,origin_departure_time,destination_arrival_time,travel_distance,origin_node,destination_node
57186,92623,2306,2345,2156,2206,5,2238,2345
6865,11216,2306,810,1330,1354,11,1084,766
51892,84235,2306,166,1200,1211,6,2306,134
85814,137739,2306,2256,1815,1833,8,2238,1914
54673,88607,2306,2318,1541,1554,4,2424,177
9217,15074,2306,98,1021,1033,5,1184,98
8650,14053,2306,2348,1152,1227,24,1078,5
38032,62127,2306,2310,2037,2045,3,1078,2235
84419,135529,2306,2290,856,904,3,2230,2290
3522,5641,2306,2287,828,836,3,1631,2287
81618,131141,2306,2320,932,938,4,1766,2077
25912,42503,2306,2327,1351,1403,7,1631,546
64014,103336,2306,2369,950,1032,30,2228,1468
39748,64854,2306,2343,1227,1250,14,2223,2070
58977,95379,2306,816,1507,1532,12,1771,470
77688,124980,2306,244,948,955,3,2240,2186
15744,25856,2306,2277,1652,1722,17,1019,972
8203,13261,2306,2368,1906,2006,40,2230,2368
39295,64074,2306,2300,1413,1421,3,2306,1069
23491,38723,2306,2369,1020,1102,30,1771,1600
72897,117484,2306,2283,1233,1253,13,2223,1823
82781,132978,2306,2326,748,759,5,2227,433
7253,11779,2306,139,910,920,3,2228,132
13854,22702,2306,2343,1754,1817,14,1750,2343
61591,99443,2306,156,1933,2004,17,1183,1155
79147,127296,2306,2324,1227,1235,5,2226,1037
57491,93089,2306,166,913,924,6,2226,200
39832,64990,2306,2319,1127,1138,5,1749,1714
28612,46903,2306,1757,1155,1221,9,1018,2456
514,806,2306,2329,1423,1432,5,1736,147
2513,3978,2306,2319,648,659,5,1084,2409
91545,146396,2306,2369,908,950,30,2229,970
39616,64607,2306,2293,1953,2004,4,1083,386
39301,64084,2306,157,1458,1533,20,2230,1755
35336,57871,2306,2290,1749,1757,3,2238,2410
5617,9078,2306,528,1015,1039,8,2240,1893
79410,127731,2306,2367,1548,1651,59,1736,661
91482,146299,2306,241,945,951,3,2229,1349
75872,122127,2306,1997,1233,1301,13,2424,367
9757,16084,2306,2290,1741,1749,3,1084,1323
23906,39406,2307,2323,1113,1124,3,1141,1136
90519,144951,2307,2301,1038,1046,3,2307,1071
42575,69421,2307,691,1700,1725,9,2377,698
60459,97584,2307,2312,1525,1534,4,1142,451
68846,110878,2307,2329,925,936,6,1182,992
79604,128031,2307,156,1909,1939,17,1139,1133
39953,65277,2307,2315,1637,1647,3,1182,1623
13947,22813,2307,2323,1036,1047,3,614,2322
53212,86305,2307,2345,830,841,5,1142,2375
70714,113856,2307,2342,1806,1834,21,614,53
18610,30619,2307,153,1054,1113,9,2377,121
57709,93440,2307,2323,953,1004,3,2377,1173
81659,131203,2307,2327,1539,1553,8,1141,412
94965,151464,2307,2326,1307,1320,6,614,232
2478,3939,2307,2301,1107,1115,3,1139,1074
26466,43538,2307,2325,942,952,3,1182,1522
13192,21559,2307,2329,1147,1158,6,1142,180
29121,47689,2307,99,833,846,5,1182,99
59464,96126,2307,244,711,721,4,1142,1023
43015,70114,2307,2335,1712,1744,17,2377,1474
57889,93752,2307,2325,1651,1701,3,1139,2325
37054,60550,2307,2327,1129,1143,8,2307,535
17082,28149,2307,2325,1342,1352,3,1142,1523
75680,121828,2307,1754,819,847,10,1138,1754
60136,97093,2307,153,1721,1740,9,1142,1709
24507,40349,2307,2387,1304,1400,30,1138,2088
49162,79906,2307,2291,1900,1913,4,1140,2291
51890,84233,2307,2313,856,906,4,1182,2313
59927,96789,2307,2313,1508,1518,4,1182,2313
26395,43398,2307,2390,923,1103,70,614,286
89895,143890,2307,2328,1615,1630,7,614,1108
50033,81289,2307,2318,923,934,4,1138,2317
55181,89456,2307,2329,1242,1253,6,1138,999
8847,14413,2307,2290,1826,1836,4,2377,2290
45088,73331,2307,2387,2020,2116,30,2307,2084
82680,132825,2307,156,1456,1526,17,1141,50
10832,17925,2307,2325,1925,1935,3,1138,1523
21380,35188,2307,2295,1022,1033,4,1182,2419
88815,142320,2307,84,1524,1550,17,1142,1402
60114,97069,2307,153,1251,1310,9,1141,1457
10266,17016,2307,2389,2248,2342,31,1182,1699
36401,59514,2307,2312,752,801,4,1142,1186
33698,55261,2307,2369,914,956,30,1142,1606
30601,50276,2307,2319,1434,1443,4,1138,1714
19975,32846,2307,2345,515,526,5,1141,2375
9476,15507,2307,2296,929,941,6,1141,2296
85775,137671,2307,2319,1640,1649,4,1141,2409
51249,83213,2307,2287,1457,1507,4,1140,794
44033,71763,2307,2281,1723,1745,15,1140,1826
2642,4154,2307,2325,1319,1329,3,1139,1851
38759,63282,2307,2287,752,802,4,1182,768
58057,93997,2307,537,1059,1125,9,2377,1903
67290,108423,2307,2327,1555,1609,8,1140,412
69146,111321,2307,2163,1157,1221,8,1139,476
9416,15418,2307,671,1114,1140,9,1139,751
18122,29927,2307,2283,925,947,15,614,1819
45010,73233,2307,2345,500,511,5,2307,2375
71851,115751,2307,2272,1620,1643,11,1142,1933
62589,101020,2307,156,1415,1445,17,2377,1134
90049,144154,2307,2327,2251,2305,8,1140,402
133,211,2307,308,1851,1917,9,2377,306
9520,15590,2307,2323,1551,1602,3,1139,1171
12321,20276,2307,2339,707,736,19,1141,1343
36405,59518,2307,2329,758,809,6,1139,1118
62363,100681,2308,2369,1421,1507,33,459,970
27532,45096,2308,2315,925,931,6,2308,2324
88798,142292,2308,2329,1331,1342,7,459,1113
4987,8035,2308,2345,1327,1341,8,2308,2345
80746,129744,2309,2362,1047,1121,20,1760,1596
52530,85264,2309,2287,1125,1133,4,2234,2287
92905,148370,2309,2296,1210,1221,7,426,231
98009,156061,2309,2345,1550,1604,7,426,2345
26201,43096,2309,98,759,812,6,2234,348
11228,18576,2309,2326,702,715,8,1760,417
71681,115433,2309,2290,959,1007,4,2234,736
66567,107284,2309,2287,753,801,4,1760,768
33817,55448,2309,1790,1312,1334,8,2236,609
59441,96080,2309,2301,1914,1922,3,2234,278
36283,59326,2309,2346,2113,2129,6,2236,1978
5713,9222,2309,2302,1245,1252,3,2236,1179
8219,13292,2309,2287,1503,1511,4,2236,2402
26127,42982,2309,2326,2124,2137,8,2236,224
42919,69979,2309,139,1258,1313,6,2309,1625
8829,14395,2309,244,751,800,5,1760,1022
87375,140242,2309,2291,1437,1448,5,1760,2291
88325,141572,2309,2322,2020,2031,5,2309,1090
8464,13782,2309,2164,1259,1321,8,2236,603
51041,82838,2309,2345,1550,1604,7,426,2345
90816,145380,2309,2310,2218,2221,4,2309,2310
26206,43101,2309,2326,850,903,8,1760,224
53510,86763,2309,2343,1523,1543,11,426,2343
72846,117410,2309,2345,647,701,7,2234,2375
91307,146066,2309,2322,1939,1950,5,426,2321
2822,4442,2309,2287,1512,1520,4,1756,794
68905,110954,2309,2320,1816,1824,6,2234,2319
60742,97997,2309,156,1902,1934,18,2309,156
60226,97204,2309,153,1116,1138,11,2236,121
25735,42186,2309,1790,1146,1208,8,2234,564
74931,120709,2309,244,1812,1821,5,1760,2420
22549,37186,2309,1131,1845,1852,3,426,2404
53883,87363,2310,2344,1912,1941,13,2235,1721
4485,7113,2310,528,1118,1143,11,2235,2459
83092,133457,2310,2318,1741,1756,5,2235,2063
5743,9325,2310,1787,855,919,10,2310,589
55659,90255,2310,2327,1211,1226,10,2235,430
98116,156213,2310,166,1010,1025,9,2310,141
32958,54057,2310,2325,958,1010,6,2235,1851
6096,9888,2310,2163,1747,1811,10,2235,452
64783,104514,2310,2287,1754,1804,5,2310,2402
24515,40368,2310,2328,2017,2033,10,2310,1104
15752,25866,2310,2307,1020,1028,3,2310,2377
91625,146510,2310,2288,908,917,5,2235,2219
71261,114769,2310,2288,1147,1156,5,2235,2211
35589,58258,2310,2320,857,906,5,2235,1980
4305,6813,2310,2306,1231,1239,3,2310,1019
58677,94954,2310,2313,1053,1101,5,2235,2313
65334,105395,2310,244,1002,1013,6,2310,996
77818,125184,2310,2307,812,820,3,2310,1142
9517,15585,2310,1790,829,853,10,2310,552
42618,69482,2310,2326,803,818,9,2310,1110
47347,76992,2310,2305,1353,1403,4,2235,1356
853,1373,2310,2288,1341,1350,5,2310,773
43310,70606,2310,330,445,454,4,2235,2202
56871,92148,2310,2287,1054,1104,5,2235,1429
77822,125190,2310,2305,1704,1714,4,2310,1365
80863,129928,2310,156,1456,1529,18,2235,1133
61920,99964,2310,2309,842,845,4,2310,426
52760,85555,2310,2326,746,801,9,2310,1109
47672,77446,2310,2306,1247,1255,3,2235,2225
78168,125762,2310,2329,644,656,8,2235,190
98415,156650,2310,98,1753,1808,7,2310,710
5740,9309,2310,2322,607,620,4,2310,2467
74690,120344,2310,2322,919,932,4,2235,641
53710,87094,2310,2344,923,952,13,2235,2065
13585,22268,2310,2259,1116,1138,10,2235,415
59037,95462,2310,2356,1507,1602,19,2310,1308
38592,63037,2310,2306,728,736,3,2235,2238
28890,47322,2310,2346,830,847,5,2310,1978
67496,108775,2310,2322,1334,1347,4,2310,641
43307,70603,2310,1789,628,652,9,2235,1475
73987,119243,2310,2163,2011,2035,10,2310,452
68451,110292,2310,2309,1030,1033,4,2310,1760
78729,126655,2310,2323,806,822,4,2235,1169
9963,16502,2310,2267,1301,1332,18,2235,181
29797,48852,2310,244,756,807,6,2310,1022
21415,35237,2310,2288,918,927,5,2235,2203
99064,157557,2310,2285,1325,1337,6,2310,506
62813,101434,2310,2395,809,914,53,2235,2073
96322,153572,2310,1998,941,1012,17,2235,477
69541,111937,2311,1772,1109,1133,8,2365,1882
67640,109038,2311,97,1933,1943,4,2311,2170
70084,112843,2311,2359,1021,1105,26,2207,1878
22712,37464,2311,2283,847,910,13,2365,1821
59730,96514,2311,2326,1712,1727,7,2207,417
59050,95482,2311,1131,1326,1335,4,2207,1131
53589,86872,2312,2343,945,1005,10,1186,1635
28078,46000,2312,2301,2222,2231,3,620,730
77781,125133,2312,2325,1145,1157,6,620,1522
43053,70164,2312,2301,1814,1823,3,451,1075
52480,85192,2312,2343,823,843,10,451,1694
76557,123198,2312,2329,1612,1625,8,2364,992
29597,48449,2312,2286,1055,1104,4,1186,725
54598,88496,2312,99,1246,1256,5,620,2398
58292,94383,2312,2325,806,818,6,2364,1522
26699,43906,2312,2163,1142,1203,7,620,476
20429,33683,2312,2254,1235,1256,7,451,1912
41910,68328,2312,245,928,941,6,2364,245
52559,85302,2312,2327,732,747,8,1186,539
29243,47913,2312,2290,1001,1008,3,1186,736
2318,3673,2312,2322,1304,1317,6,1186,2467
91672,146576,2312,83,727,754,18,2312,1812
2282,3624,2312,2162,1604,1627,8,620,2162
84053,134927,2312,536,1631,1655,8,2312,536
87862,140922,2312,2344,848,915,12,1186,1189
27534,45098,2312,2315,1058,1104,7,451,1619
86942,139590,2313,1998,1522,1551,13,2313,2030
72495,116804,2313,2264,937,958,8,2313,709
58701,94980,2313,1131,1101,1111,4,2313,2404
22764,37545,2313,99,1147,1155,4,2313,99
72160,116260,2313,139,1744,1801,7,2313,1850
56149,90986,2313,143,1347,1405,11,2313,984
65813,106124,2313,2326,1509,1524,7,2313,1109
10416,17258,2313,2335,748,819,18,2313,1463
81768,131384,2313,815,1559,1625,11,2313,876
28853,47262,2313,98,1642,1652,4,2313,1753
13088,21409,2313,2253,1547,1607,6,2313,1913
2398,3825,2313,2359,2313,2355,26,2313,1869
1302,2148,2313,2341,1426,1457,20,2313,2241
28701,47030,2313,2267,1043,1111,15,2313,264
65097,105039,2313,2319,636,650,7,2313,2318
78487,126294,2313,1774,643,704,8,2313,1774
42321,68947,2313,1757,1820,1842,8,2313,2462
79004,127064,2313,2267,2258,2326,15,2313,264
22290,36728,2313,2253,1014,1034,6,2313,390
38744,63267,2313,2162,950,1010,7,2313,460
51096,82983,2313,1999,918,946,12,2313,2144
78094,125648,2313,1790,840,859,6,2313,552
16653,27373,2313,436,718,739,7,2313,436
9563,15686,2313,595,1500,1524,10,2313,1896
25626,42034,2313,97,1556,1604,4,2313,1748
91734,146670,2313,1997,1812,1841,12,2313,2148
46627,75776,2313,2306,821,830,4,2313,2306
39016,63664,2313,98,2003,2013,4,2313,98
10391,17224,2313,2306,1743,1752,4,2313,2423
68341,110114,2313,671,1436,1457,7,2313,671
32694,53648,2313,2353,1442,1520,28,2313,2353
88943,142509,2313,1131,751,801,4,2313,15
77177,124140,2313,2303,1651,1705,6,2313,240
1366,2232,2313,2327,1751,1804,7,2313,191
3146,4973,2313,2305,1030,1040,5,2313,1086
32652,53595,2313,2329,937,950,7,2313,1763
23254,38339,2313,2273,1357,1422,12,2313,267
3429,5501,2313,2321,1405,1419,5,2313,1144
60439,97526,2313,153,1131,1155,11,2313,1462
61747,99703,2313,2306,1531,1540,4,2313,1084
70105,112872,2313,2319,850,904,7,2313,2318
59597,96332,2313,2310,1552,1600,5,2313,2235
27784,45534,2313,2321,1646,1700,5,2313,2320
38978,63620,2313,83,1845,1910,17,2313,1813
81793,131417,2313,2325,1021,1032,6,2313,1854
9247,15123,2314,2326,1452,1505,6,2205,224
62992,101733,2314,2264,1223,1243,7,2205,709
95947,152990,2314,2282,1133,1154,12,2205,1547
76424,122983,2314,2250,1310,1326,5,2205,334
79384,127697,2314,1769,1233,1253,7,2205,910
90688,145197,2314,143,1107,1124,10,2205,143
81617,131140,2314,2306,909,917,3,2314,1736
92635,148011,2314,1790,1615,1633,5,2205,940
17242,28423,2314,244,859,906,3,2205,296
68366,110159,2314,166,2011,2025,8,2205,152
576,930,2314,2305,1051,1059,4,2314,1624
37015,60508,2314,528,740,759,6,2314,2459
94760,151180,2314,1131,750,800,4,2314,15
17125,28206,2314,635,821,839,6,2205,602
48848,79402,2314,811,719,743,10,2205,1957
21749,35819,2315,2328,1028,1046,8,1377,1104
48364,78573,2315,153,603,629,5,1623,117
56420,91416,2315,923,758,821,9,1377,923
1319,2169,2315,2306,1000,1010,3,2324,2223
37923,61900,2315,2289,1634,1643,6,1377,2289
27531,45095,2315,2308,808,814,6,1623,2308
49421,80349,2315,2314,1308,1314,6,1377,2205
82367,132290,2315,2288,1000,1008,5,1377,2219
17199,28362,2315,2159,827,849,8,1623,2159
43835,71432,2315,2334,627,645,9,2324,2069
27533,45097,2315,2312,1044,1050,7,1623,2312
57098,92476,2315,2329,1016,1030,7,1623,190
6766,11004,2315,1790,818,841,9,1377,568
49976,81223,2315,156,1944,2018,19,1377,1134
84241,135248,2315,2288,1016,1024,5,1623,773
2524,3991,2315,2300,2009,2018,5,1377,2206
37919,61896,2315,2349,948,1020,18,1377,1435
64452,103992,2315,2287,1443,1452,5,2324,774
2519,3984,2315,327,904,916,5,1619,474
78110,125675,2315,153,2045,2111,5,1619,1062
43340,70640,2315,2344,1742,1808,15,2324,1734
17170,28318,2315,2327,1229,1246,9,1377,412
59117,95598,2315,2330,1105,1124,10,1377,571
48766,79265,2315,1790,1226,1249,9,1377,651
39952,65276,2315,2307,1536,1546,3,2324,1182
2358,3739,2315,2309,639,645,6,2324,2236
69181,111383,2315,1774,1207,1232,11,2324,1886
2535,4005,2315,2161,1055,1117,9,1619,421
97586,155461,2315,2288,1908,1916,5,1619,2211
58645,94921,2316,2285,1006,1028,4,1191,729
56510,91558,2316,241,1204,1224,6,1190,241
61697,99631,2316,528,1535,1611,9,2315,1895
93166,148729,2316,2333,1256,1305,8,1190,2333
2093,3311,2316,2334,910,916,8,639,2406
61342,99004,2316,2346,1058,1115,9,2315,2346
52287,84870,2316,2332,1239,1253,6,610,1634
26899,44164,2316,156,1208,1241,21,610,1154
49354,80239,2316,2296,911,933,7,639,219
65105,105050,2316,2269,1828,1906,18,1195,1675
80531,129375,2316,153,1103,1129,13,1191,1092
75444,121491,2316,244,807,827,6,1190,296
86308,138619,2316,156,1200,1233,21,639,1133
74126,119453,2316,244,819,839,6,610,996
88602,141960,2316,2320,1403,1416,8,1195,2319
93472,149145,2316,2343,942,1000,8,2315,2343
49436,80364,2316,2343,1152,1210,8,610,1635
85319,136957,2316,691,942,1018,9,610,691
24517,40372,2316,73,821,855,18,1190,1411
97788,155737,2316,2319,1138,1150,9,1195,2409
56249,91117,2316,2322,817,829,8,1191,2231
79381,127676,2316,2307,1857,1911,5,1192,1139
35055,57412,2316,2306,840,858,5,2315,2228
53055,86019,2316,2287,1035,1055,4,1195,2287
83760,134481,2316,139,1800,1820,9,1195,139
89525,143318,2316,1051,915,948,8,1192,553
84186,135163,2318,2265,913,945,13,2063,2265
37706,61565,2318,2306,1016,1031,4,2063,1982
27098,44476,2318,2253,708,738,11,2063,1913
87363,140230,2318,2328,1106,1129,11,2317,1106
83362,133860,2318,2307,830,842,4,1194,1139
29907,49036,2318,2287,727,745,7,177,796
58363,94514,2318,244,743,801,7,2063,997
80905,129987,2318,1998,1729,1807,18,1718,962
58508,94747,2318,2285,1937,1956,7,177,2285
41892,68277,2318,2306,900,915,4,1864,2225
59734,96518,2318,2256,500,528,12,2063,309
16154,26594,2318,2307,939,951,4,177,2377
25308,41571,2318,1788,1508,1539,11,177,574
58939,95337,2318,2305,856,913,6,2063,261
5884,9576,2318,331,1500,1529,12,1718,797
93063,148583,2318,2273,1546,1620,17,1864,275
83088,133453,2318,528,753,826,12,1194,528
89904,143914,2318,241,747,804,7,2063,2198
26159,43039,2318,2334,716,722,3,2317,498
57939,93807,2318,923,2108,2140,11,2063,572
68726,110701,2318,671,1212,1246,12,1718,732
83653,134329,2318,2306,907,922,4,177,2229
37538,61306,2318,1131,1652,1702,4,177,15
27278,44735,2318,97,728,749,9,177,2173
58541,94791,2318,2328,729,752,11,2317,1104
56509,91557,2318,2316,1148,1154,8,1718,639
74099,119426,2318,2287,1058,1116,7,1864,796
6839,11140,2318,2286,1616,1636,8,1864,731
54676,88612,2318,2329,746,805,10,2317,216
58501,94740,2318,2316,720,726,8,2063,1190
81158,130440,2318,2254,1915,1946,11,1864,1910
54743,88747,2318,2329,912,931,10,1718,578
21882,36014,2318,2345,1111,1124,5,1718,2375
97429,155175,2318,923,1146,1218,11,1864,565
59736,96520,2318,2327,1204,1226,12,2063,538
7626,12351,2319,2346,826,836,3,2318,1148
98187,156319,2319,2345,813,821,4,2409,2345
72549,116890,2319,2306,1433,1446,5,1714,2306
62417,100776,2319,2259,1006,1033,12,2318,415
55128,89388,2319,2250,1619,1647,11,2409,380
63048,101824,2319,2346,550,600,3,1714,1146
97787,155736,2319,2316,957,1009,9,2318,639
39475,64388,2319,2316,548,600,9,1714,1195
55196,89478,2319,2290,836,852,8,2409,2410
77395,124469,2319,2280,920,950,20,2409,1548
4620,7354,2319,2328,742,802,11,1714,1107
49388,80293,2319,2300,1436,1450,7,2409,2220
56068,90839,2319,1997,1211,1247,18,1714,363
32024,52572,2319,2316,1318,1330,9,2409,610
85773,137669,2319,2306,1359,1412,5,1714,1183
58579,94834,2319,1131,601,609,4,2409,2404
55367,89756,2319,2345,813,821,4,2318,2345
69470,111853,2319,2343,741,805,9,2318,2343
54994,89157,2319,2326,1252,1312,11,1714,1109
63217,102019,2319,2321,2014,2023,3,2318,2320
30600,50275,2319,2307,1006,1016,4,2409,2307
78745,126686,2319,2332,954,1014,6,2318,715
72258,116393,2319,2307,754,804,4,1714,1182
26478,43551,2319,2369,811,853,30,2409,105
58499,94735,2319,2288,1155,1210,7,2318,2288
3374,5410,2319,2327,919,939,12,1714,175
84321,135381,2319,156,1010,1034,15,2409,50
1710,2724,2319,2288,851,906,7,2409,2204
2933,4595,2319,331,915,942,12,1714,2168
39992,65352,2319,2313,1457,1513,7,2409,2313
16542,27200,2319,330,1354,1407,6,2318,2217
55469,89929,2319,139,1240,1252,8,2409,1618
45112,73402,2319,2283,839,907,19,2409,1301
78854,126865,2319,2163,1348,1418,12,2409,453
99234,157756,2319,156,1010,1034,15,2409,50
55103,89347,2319,244,1418,1434,8,2318,997
55475,89935,2319,1360,1530,1605,14,1714,2094
55003,89175,2319,1787,1033,1103,12,2318,589
55463,89923,2319,1131,1240,1248,4,2318,1131
42775,69742,2319,2307,1127,1137,4,2318,1140
54960,89093,2319,671,830,902,12,2409,679
89131,142798,2319,2306,936,949,5,1714,2239
85777,137673,2319,1461,1024,1053,11,1714,1461
76620,123286,2319,2313,1447,1503,7,2409,2313
62621,101101,2319,691,1507,1538,12,2409,1891
81684,131234,2319,816,2120,2154,16,2409,956
94794,151218,2319,2327,929,949,12,1714,2327
36832,60201,2319,1131,1530,1538,4,2409,2404
16490,27122,2319,2325,1019,1036,7,2409,1087
16658,27378,2319,156,1749,1813,15,2409,1134
103,137,2319,2286,520,538,8,2318,725
52314,84901,2319,2343,1650,1714,9,1714,1132
2376,3781,2319,1790,1332,1402,12,1714,598
69097,111245,2319,2300,1210,1224,7,1714,825
55005,89177,2319,2325,1133,1150,7,1714,1851
61491,99270,2319,2327,1756,1816,12,2318,532
92968,148448,2319,2345,1349,1357,4,2318,2375
76036,122358,2319,2353,1355,1432,29,2318,40
79286,127521,2319,2362,1218,1248,18,2409,2458
94392,150640,2319,2345,1614,1622,4,2409,2375
55823,90527,2320,2330,1937,1955,13,2077,159
45494,73987,2320,2281,1017,1040,18,1980,1555
7929,12818,2320,2283,930,954,18,2319,1300
73267,118116,2320,1358,932,1002,14,2319,2452
48673,79033,2320,2348,1009,1047,29,1980,1495
86624,139111,2320,94,527,541,9,1980,458
95155,151789,2320,2306,621,628,4,2319,2222
79354,127633,2320,156,1438,1506,13,1980,1152
98032,156094,2320,2287,1201,1212,7,2319,741
55718,90358,2320,2313,647,659,7,2319,2313
58336,94457,2320,2326,1246,1300,10,2319,170
61036,98496,2320,2280,1409,1434,19,2319,2280
15192,24963,2320,691,1705,1731,12,2319,698
56030,90796,2320,331,1536,1558,12,2319,829
98203,156351,2320,2306,803,810,4,1980,1749
30519,50101,2320,2307,1114,1116,4,2077,614
55820,90524,2320,2285,1510,1522,7,2077,1
14709,24115,2320,2334,2232,2244,3,1980,2406
77398,124472,2320,2300,436,446,6,2077,1067
8509,13861,2320,2306,1014,1021,4,2319,1771
13349,21843,2320,545,658,724,12,2319,670
55862,90572,2320,1999,843,913,17,1980,1222
42532,69330,2320,2307,2040,2042,4,2077,614
72260,116397,2320,2291,337,351,8,1980,2291
9596,15728,2320,2262,931,955,13,2319,414
86310,138621,2320,156,1442,1510,13,2319,1133
4757,7613,2320,528,655,721,12,2319,1895
38772,63306,2320,2288,1022,1032,6,1980,2288
23305,38413,2320,2345,720,731,3,2077,2345
35236,57697,2320,2307,1117,1119,4,2319,1182
88627,141996,2320,635,940,1005,12,2319,635
55534,90049,2320,2302,1153,1200,5,2077,1179
72559,116904,2320,2334,2014,2026,3,2319,2064
55916,90636,2320,2307,1045,1047,4,2077,1138
77935,125360,2320,2328,1733,1749,11,2319,1105
77258,124249,2320,2339,1249,1319,23,1980,2339
33805,55436,2320,2313,1129,1141,7,2077,2313
61279,98914,2320,2322,737,745,4,2077,641
23547,38850,2320,2291,2154,2208,8,2319,2291
28659,46984,2320,2329,838,850,10,1980,169
88599,141957,2320,2345,758,809,3,1980,2375
80961,130103,2320,2305,1643,1650,6,2077,1365
89040,142667,2320,2287,1333,1344,7,2319,2287
42902,69954,2320,2349,1114,1145,24,2077,1514
55738,90384,2320,2281,1201,1224,18,1980,1555
99278,157826,2320,2332,1020,1041,8,2077,1704
87225,139998,2320,2334,2056,2108,3,2077,498
16590,27281,2320,2322,1457,1505,4,2077,1143
57872,93735,2320,2288,947,957,6,1980,2210
79668,128142,2320,2306,919,926,4,2319,1982
19046,31367,2320,2297,1254,1307,10,1980,2297
44362,72246,2320,2287,803,814,7,2319,774
93845,149841,2320,2287,1403,1414,7,2077,768
85977,138075,2320,2332,1020,1041,8,2077,1638
91306,146065,2320,2309,1857,1905,6,1980,1756
